Action ID,Deal Type,Announce Date,Target Ticker,Acquirer Ticker,Deal Status,Deal Attributes,Deal Description,Currency of Deal,Payment Type,Completion/Termination Date,Percent Owned,Percent Sought,Has Contingency Payment,Target Industry Sector,Acquirer Industry Sector,Adviser Fees Disclosed,Nature of Bid,Target Country/Region,Acquirer Country/Region,Target Security Description,Acquirer Security Description,Target Security Type,Acquirer Security Type,Financials Fiscal Year (as-at),Target Total Assets,Target Revenue,Acquirer Total Assets,Acquirer Revenue,Announced Total Value (mil.),Financial Variables Present (of 4),Target Limb Driver,Regime No.,Regime Start,Regime End,Intermediate Combined (R'm),Intermediate Target (R'm),Large Combined (R'm),Large Target (R'm),CPI Index (Dec 2024=100),CPI YoY %,Nominal GDP (R million),"Real GDP (R million, 2015 prices)","GDP Deflator (Index, 2015=100)",GDP Deflator YoY %,Market Capitalisation (R million),"Combined Limb Value (best of 4 routes, R'm)","Target Limb Value (max of assets/turnover, R'm)",Classification,Data Completeness,Year
6544204,M&A,2001/4/25,TRT SJ,IPL SJ,Completed,"Company Takeover, Tender Offer",Imperial Logistics Ltd acquired Tourism Investment Corp Ltd for ZAR 414.72M. The transaction was announced on 4/25/2001 and completed on 7/30/2001.,ZAR,Cash,2001/7/30,0.000000,60.540001,No,Consumer Discretionary,Consumer Discretionary,N,Friendly,South Africa,South Africa,TRT,IPL,Common Stock,Common Stock,2000,595.492981,914.072021,14376,14913,414.72,4,Both,2,2001-02-01,2009-03-31,200,30,3500,100,29.15,5.725,1165940.6,2903049.5,40.1626152085936,7.80047907381016,1770682.0,15827.072021,914.072021,Large,Full (4/4),2001
65923042,INV,2012/6/29,CRM SJ,ITE SJ,Completed,Minority Purchase,Italtile Ltd acquired a minority stake in Ceramic Industries Ltd. The transaction was announced on 6/29/2012 and completed on 11/28/2012.,ZAR,Cash,2012/11/28,0.000000,20.000000,No,Consumer Discretionary,Consumer Discretionary,N,Friendly,South Africa,South Africa,CRM,ITE,Common Stock,Common Stock,2011,1448.064,1547.249,2296,1521,527.61,4,Both,3,2009-04-01,2017-09-30,560,80,6600,190,54.3916666666667,5.66666666666667,3566385.0,4197952.4,84.9553463255086,4.68520499377743,8383564.0,3843.249,1547.249,Intermediate,Full (4/4),2012
6595234,M&A,2001/5/7,CDR SJ,BOE SJ,Completed,Company Takeover,BOE Ltd acquired Credcor Ltd for ZAR 62.13M. The transaction was announced on 5/7/2001 and completed on 7/9/2001.,ZAR,Cash,2001/7/9,0.000000,100.000000,No,Financials,Financials,N,Friendly,South Africa,South Africa,CDR,BOE,Common Stock,Common Stock,2000,447.458008,192.507004,62462,7793,62.13,4,Both,2,2001-02-01,2009-03-31,200,30,3500,100,29.15,5.725,1165940.6,2903049.5,40.1626152085936,7.80047907381016,1770682.0,62909.458008,447.458008,Large,Full (4/4),2001
66436994,BUY,2012/1/5,MTL SJ,MTL SJ,Completed,,,ZAr,,2012/5/4,0.000000,0.000000,,Financials,Financials,N,,South Africa,,MTL,MTL,Common Stock,Common Stock,2011,6215.275,804.09,6215.275,804.09,168.95,4,Both,3,2009-04-01,2017-09-30,560,80,6600,190,54.3916666666667,5.66666666666667,3566385.0,4197952.4,84.9553463255086,4.68520499377743,8383564.0,12430.55,6215.275,Large,Full (4/4),2012
66437459,INV,2012/5/5,ZSA SJ,ZURN SW,Completed,"Cross Border, Additional Stake Purchase",Royal Bafokeng Holdings Pty Ltd sold Zurich Insurance Co South Africa Ltd to Zurich Insurance Group AG. The transaction was announced on 5/5/2012 and completed on 6/29/2012. Financial terms of the transaction are undisclosed.,ZAR,Undisclosed,2012/6/29,58.950001,25.100000,No,Financials,Financials,N,Friendly,South Africa,Switzerland,ZSA,ZURN,Common Stock,Common Stock,2011,4899.773,3394.646,386971,53017,,4,Both,3,2009-04-01,2017-09-30,560,80,6600,190,54.3916666666667,5.66666666666667,3566385.0,4197952.4,84.9553463255086,4.68520499377743,8383564.0,391870.773,4899.773,Large,Full (4/4),2012
6679693,INV,2001/5/30,ABC SJ,INL SJ,Completed,"Additional Stake Purchase, Tender Offer",Investec Ltd acquired Abacus Technology Holdings for ZAR 4.24M. The transaction was announced on 5/30/2001 and completed on 6/21/2001.,ZAR,Cash or Stock,2001/6/21,54.759998,12.800000,No,Technology,Financials,N,Friendly,South Africa,South Africa,ABC,INL,Common Stock,Common Stock,2000,212.591,245.647,16750.5183,1232.767659541986,4.24,4,Both,2,2001-02-01,2009-03-31,200,30,3500,100,29.15,5.725,1165940.6,2903049.5,40.1626152085936,7.80047907381016,1770682.0,16996.1653,245.647,Large,Full (4/4),2001
67146822,INV,2012/2/21,LHG SJ,PLB CN,Completed,"Cross Border, Additional Stake Purchase, Tender Offer",Paladin Labs Inc acquired Litha Healthcare Group Ltd for ZAR 0.30M. The transaction was announced on 2/21/2012 and completed on 7/23/2012.,ZAR,Cash,2012/7/23,44.520000,0.020000,No,Health Care,Health Care,N,Friendly,South Africa,Canada,LHG,PLB,Common Stock,Common Stock,2011,1442.745,1747.026,397.913,141.466,0.30,4,Both,3,2009-04-01,2017-09-30,560,80,6600,190,54.3916666666667,5.66666666666667,3566385.0,4197952.4,84.9553463255086,4.68520499377743,8383564.0,2144.9390000000003,1747.026,Intermediate,Full (4/4),2012
67819697,M&A,2012/8/17,IQG SJ,SFN SJ,Completed,"Company Takeover, Additional Stake Purchase",Sasfin Holdings Ltd acquired IQuad Group Ltd for ZAR 32.80M. The transaction was announced on 8/17/2012 and completed on 11/28/2012.,ZAR,Cash,2012/11/28,68.000000,32.000000,No,Industrials,Financials,N,Friendly,South Africa,South Africa,IQG,SFN,Common Stock,Common Stock,2011,145.088,85.628,4373.264,779.474,32.80,4,Both,3,2009-04-01,2017-09-30,560,80,6600,190,54.3916666666667,5.66666666666667,3566385.0,4197952.4,84.9553463255086,4.68520499377743,8383564.0,4518.352,145.088,Intermediate,Full (4/4),2012
6885917,M&A,2001/3/27,CPB SJ,CPA SJ,Completed,Company Takeover,Corpcapital Ltd acquired Micawber 274 Ltd for ZAR 403.96M. The transaction was announced on 3/27/2001 and completed on 10/22/2001.,ZAR,Stock,2001/10/22,0.000000,100.000000,No,Financials,Financials,N,Friendly,South Africa,South Africa,CPB,CPA,Common Stock,Common Stock,2000,1801.43798828125,282.8179931640625,3743.43896484375,536.4190063476562,403.96,4,Both,2,2001-02-01,2009-03-31,200,30,3500,100,29.15,5.725,1165940.6,2903049.5,40.1626152085936,7.80047907381016,1770682.0,5544.876953125,1801.43798828125,Large,Full (4/4),2001
6889502,M&A,2001/5/16,MEB SJ,NPN SJ,Completed,"Company Takeover, Additional Stake Purchase",Naspers Ltd acquired M-Web Holdings Ltd for ZAR 123.22M. The transaction was announced on 5/16/2001 and completed on 7/9/2001.,ZAR,Stock,2001/7/9,82.750000,17.250000,No,Communications,Communications,N,Friendly,South Africa,South Africa,MEB,NPN,Common Stock,Common Stock,2000,610.6530151367188,227.33700561523438,1410.291077164,1134.4927419755652,123.22,4,Both,2,2001-02-01,2009-03-31,200,30,3500,100,29.15,5.725,1165940.6,2903049.5,40.1626152085936,7.80047907381016,1770682.0,2020.9440923007187,610.6530151367188,Intermediate,Full (4/4),2001
6907747,M&A,2001/7/16,PAG SJ,BVT SJ,Completed,Company Takeover,Bidvest Group Ltd/The acquired Paragon Business Communications Ltd for ZAR 75.83M. The transaction was announced on 7/16/2001 and completed on 3/26/2002.,ZAR,Cash,2002/3/26,0.000000,100.000000,No,Industrials,Consumer Staples,N,Friendly,South Africa,South Africa,PAG,BVT,Common Stock,Common Stock,2000,138.52099609375,246.79100036621094,8109.428223,26427.619141,75.83,4,Both,2,2001-02-01,2009-03-31,200,30,3500,100,29.15,5.725,1165940.6,2903049.5,40.1626152085936,7.80047907381016,1770682.0,26674.41014136621,246.7910003662109,Large,Full (4/4),2001
6947547,M&A,2001/3/27,CPC SJ,CPA SJ,Completed,Company Takeover,Corpcapital Ltd acquired Micawber 275 Ltd for ZAR 435.36M. The transaction was announced on 3/27/2001 and completed on 10/22/2001.,ZAR,Stock,2001/10/22,0.000000,100.000000,No,Financials,Financials,N,Friendly,South Africa,South Africa,CPC,CPA,Common Stock,Common Stock,2000,2198.849121,435.223999,3743.43896484375,536.4190063476562,435.35,4,Both,2,2001-02-01,2009-03-31,200,30,3500,100,29.15,5.725,1165940.6,2903049.5,40.1626152085936,7.80047907381016,1770682.0,5942.28808584375,2198.849121,Large,Full (4/4),2001
7021822,M&A,2001/8/15,IFS SJ,BVT SJ,Completed,"Company Takeover, Additional Stake Purchase, Tender Offer",Bidvest Group Ltd/The acquired I-Fusion Holdings Ltd for ZAR 14.92M. The transaction was announced on 8/15/2001 and completed on 11/12/2001.,ZAR,Cash,2001/11/12,77.309998,22.690001,No,Technology,Consumer Staples,N,Friendly,South Africa,South Africa,IFS,BVT,Common Stock,Common Stock,2000,76.663,195.497,8109.428223,26427.619141,14.92,4,Turnover only,2,2001-02-01,2009-03-31,200,30,3500,100,29.15,5.725,1165940.6,2903049.5,40.1626152085936,7.80047907381016,1770682.0,26623.116141,195.497,Large,Full (4/4),2001
7031406,M&A,2001/8/3,GRV SJ,FPT SJ,Completed,"Company Takeover, Tender Offer",Fountainhead Property Trust acquired Allan Gray Property Investment Ltd for ZAR 659.11M. The transaction was announced on 8/3/2001 and completed on 10/1/2001.,ZAR,Stock,2001/10/1,0.000000,100.000000,No,Real Estate,Real Estate,N,Friendly,South Africa,South Africa,GRV,FPT,Unit,REIT,2000,909.8259887695312,86.7760009765625,1368.369019,261.954987,659.11,4,Both,2,2001-02-01,2009-03-31,200,30,3500,100,29.15,5.725,1165940.6,2903049.5,40.1626152085936,7.80047907381016,1770682.0,2278.195007769531,909.8259887695312,Intermediate,Full (4/4),2001
7038619,M&A,2001/5/28,KGM SJ,NAI SJ,Terminated,Company Takeover,New Africa Investments Ltd announced the acquisition of Kagiso Media Ltd for ZAR 277.94M. The transaction was announced on 5/28/2001 and terminated on 1/2/2002.,ZAR,Cash,2002/1/2,0.000000,100.000000,No,Communications,Financials,N,Friendly,South Africa,South Africa,KGM,NAI,Common Stock,Common Stock,2000,241.223999,142.488007,33631.88671875,548.583984375,277.94,4,Both,2,2001-02-01,2009-03-31,200,30,3500,100,29.15,5.725,1165940.6,2903049.5,40.1626152085936,7.80047907381016,1770682.0,33873.11071775,241.223999,Large,Full (4/4),2001
71006294,M&A,2012/11/21,CMP SJ,CIPLA IN,Completed,"Company Takeover, Cross Border",Cipla Ltd/India acquired Cipla Medpro South Africa Ltd for ZAR 4828.13M. The transaction was announced on 11/21/2012 and completed on 7/16/2013.,ZAR,Cash,2013/7/16,0.000000,100.000000,No,Health Care,Health Care,N,Friendly,South Africa,India,CMP,CIPLA,Common Stock,Common Stock,2011,2776.537,1767.561,85966.5,61113.9,4828.13,4,Both,3,2009-04-01,2017-09-30,560,80,6600,190,54.3916666666667,5.66666666666667,3566385.0,4197952.4,84.9553463255086,4.68520499377743,8383564.0,88743.037,2776.537,Large,Full (4/4),2012
71072841,INV,2012/11/23,NBC SJ,FSR SJ,Completed,"Private Equity, Minority Purchase",Tiso Blackstar Group SE sold a minority stake in New Bond Capital Ltd to FirstRand Ltd. The transaction was completed on 11/23/2012.,ZAR,Cash,2012/11/23,0.000000,28.299999,No,Financials,Financials,N,Friendly,South Africa,South Africa,NBC,FSR,Common Stock,Common Stock,2011,2766.146,,697927,67752,333.00,3,Assets only,3,2009-04-01,2017-09-30,560,80,6600,190,54.3916666666667,5.66666666666667,3566385.0,4197952.4,84.9553463255086,4.68520499377743,8383564.0,700693.146,2766.146,Large,Partial (3/4),2012
71188805,M&A,2012/11/28,MDM LN,SDM AU,Terminated,"Company Takeover, Cross Border",Sedgman Pty Ltd announced the acquisition of MDM Engineering Group Ltd for AUD 77.09M. The transaction was announced on 11/28/2012 and terminated on 5/30/2013.,AUD,Cash and Stock,2013/5/30,0.000000,100.000000,No,Industrials,Industrials,N,Friendly,South Africa,Australia,MDM,SDM,Common Stock,Common Stock,2011,25.498093,20.805179,298.677,507.704,711.96,4,Neither,3,2009-04-01,2017-09-30,560,80,6600,190,54.3916666666667,5.66666666666667,3566385.0,4197952.4,84.9553463255086,4.68520499377743,8383564.0,533.202093,25.498093,Small,Full (4/4),2012
71209491,M&A,2012/11/28,AMA SJ,BVT SJ,Completed,"Company Takeover, Additional Stake Purchase",Bidvest Group Ltd/The acquired Home of Living Brands Holdings Ltd for ZAR 355.41M. The transaction was announced on 11/28/2012 and completed on 7/2/2013.,ZAR,Cash,2013/7/2,27.570000,72.430000,No,Consumer Discretionary,Consumer Staples,N,Friendly,South Africa,South Africa,AMA,BVT,Common Stock,Common Stock,2011,653.224,826.423,47829.918,118482.736,355.41,4,Both,3,2009-04-01,2017-09-30,560,80,6600,190,54.3916666666667,5.66666666666667,3566385.0,4197952.4,84.9553463255086,4.68520499377743,8383564.0,119309.159,826.423,Large,Full (4/4),2012
71483253,M&A,2012/12/4,HWW SJ,JDG SJ,Completed,Company Takeover,JD Group Ltd/South Africa acquired Hardware Warehouse Ltd for ZAR 109.36M. The transaction was announced on 12/4/2012 and completed on 2/26/2013.,ZAR,Cash,2013/2/26,0.000000,100.000000,No,Materials,Consumer Discretionary,N,Friendly,South Africa,South Africa,HWW,JDG,Common Stock,Common Stock,2011,117.359,354.177,16734,15741,109.36,4,Turnover only,3,2009-04-01,2017-09-30,560,80,6600,190,54.3916666666667,5.66666666666667,3566385.0,4197952.4,84.9553463255086,4.68520499377743,8383564.0,17088.177,354.177,Large,Full (4/4),2012
71550925,M&A,2012/12/5,PKH SJ,EXG SJ,Terminated,"Company Takeover, Additional Stake Purchase",eXtract Group Ltd announced the acquisition of Protech Khuthele Holdings Ltd for ZAR 268.14M. The transaction was announced on 12/5/2012 and terminated on 7/31/2013.,ZAR,Cash,2013/7/31,32.799999,67.199997,No,Industrials,Industrials,N,Unsolicited,South Africa,South Africa,PKH,EXG,Common Stock,Common Stock,2011,853.877,1069.665,10641,6903,268.14,4,Both,3,2009-04-01,2017-09-30,560,80,6600,190,54.3916666666667,5.66666666666667,3566385.0,4197952.4,84.9553463255086,4.68520499377743,8383564.0,11710.665,1069.665,Large,Full (4/4),2012
7253349,M&A,2001/8/31,CLC SJ,NTC SJ,Completed,"Company Takeover, Additional Stake Purchase",Netcare Ltd acquired Clinic Holdings Ltd for ZAR 201.24M. The transaction was announced on 8/31/2001 and completed on 10/22/2001.,ZAR,Stock,2001/10/22,92.599998,7.400000,No,Health Care,Health Care,N,Friendly,South Africa,South Africa,CLC,NTC,Common Stock,Common Stock,2000,2942.6,2818.4,3235.199951,2848.800049,201.24,4,Both,2,2001-02-01,2009-03-31,200,30,3500,100,29.15,5.725,1165940.6,2903049.5,40.1626152085936,7.80047907381016,1770682.0,6177.799951,2942.6,Large,Full (4/4),2001
73463146,M&A,2013/1/24,3497Z LN,NTC SJ,Completed,"Cross Border, Private Equity, Majority Purchase, PE Seller",Brockton Capital LLP sold General Healthcare Group Ltd to Netcare Ltd for GBP 11.00M. The transaction was completed on 1/24/2013.,GBP,Cash,2013/1/24,0.000000,53.720001,No,Health Care,Health Care,N,Friendly,South Africa,South Africa,3497Z,NTC,Private Comp,Common Stock,2012,418.748,,44222,25174,157.25,3,Assets only,3,2009-04-01,2017-09-30,560,80,6600,190,57.5166666666667,5.75833333333333,3868630.2,4302291.2,89.920231340919,5.84411132453906,10626244.0,44640.748,418.748,Large,Partial (3/4),2013
7348736,M&A,2001/11/13,MNX SJ,BOE SJ,Completed,"Company Takeover, Additional Stake Purchase",BOE Ltd acquired Monex Ltd for ZAR 95.18M. The transaction was announced on 11/13/2001 and completed on 2/4/2002.,ZAR,Cash,2002/2/4,74.000000,26.000000,No,Consumer Discretionary,Financials,N,Friendly,South Africa,South Africa,MNX,BOE,Common Stock,Common Stock,2000,857.377,248.08,62462,7793,95.18,4,Both,2,2001-02-01,2009-03-31,200,30,3500,100,29.15,5.725,1165940.6,2903049.5,40.1626152085936,7.80047907381016,1770682.0,63319.377,857.377,Large,Full (4/4),2001
7359628,M&A,2001/11/15,VLX SJ,BVT SJ,Completed,"Company Takeover, Additional Stake Purchase",Bidvest Group Ltd/The acquired Voltex Holdings Pty Ltd for ZAR 147.79M. The transaction was announced on 11/15/2001 and completed on 3/22/2002.,ZAR,Cash,2002/3/22,32.000000,68.000000,No,Industrials,Consumer Staples,N,Friendly,South Africa,South Africa,VLX,BVT,Common Stock,Common Stock,2000,786.818,1352.507,8109.428223,26427.619141,147.79,4,Both,2,2001-02-01,2009-03-31,200,30,3500,100,29.15,5.725,1165940.6,2903049.5,40.1626152085936,7.80047907381016,1770682.0,27780.126141,1352.507,Large,Full (4/4),2001
74650750,M&A,2013/3/4,NBC SJ,TBG SJ,Completed,"PE Buyout, Company Takeover, Cross Border, Private Equity, Tender Offer",Tiso Blackstar Group SE acquired New Bond Capital Ltd for GBP 4.70M. The transaction was announced on 3/4/2013 and completed on 6/3/2013.,GBP,Stock,2013/6/3,0.000000,100.000000,No,Financials,Financials,N,Friendly,South Africa,United Kingdom,NBC,TBG,Common Stock,Common Stock,2012,2416.144,0,83.66,0,64.76,4,Assets only,3,2009-04-01,2017-09-30,560,80,6600,190,57.5166666666667,5.75833333333333,3868630.2,4302291.2,89.920231340919,5.84411132453906,10626244.0,2499.8039999999996,2416.144,Intermediate,Full (4/4),2013
7488300,M&A,2001/12/13,MLB SJ,NPK SJ,Completed,Company Takeover,Nampak Ltd acquired Malbak Ltd for ZAR 2651.25M. The transaction was announced on 12/13/2001 and completed on 8/27/2002.,ZAR,Cash and Stock,2002/8/27,0.000000,100.000000,No,Materials,Materials,N,Friendly,South Africa,South Africa,MLB,NPK,Common Stock,Common Stock,2000,2689,2780,6925,9632.799805,2651.23,4,Both,2,2001-02-01,2009-03-31,200,30,3500,100,29.15,5.725,1165940.6,2903049.5,40.1626152085936,7.80047907381016,1770682.0,12412.799805,2780.0,Large,Full (4/4),2001
75313018,M&A,2013/3/22,AIP SJ,BVT SJ,Terminated,"Majority Purchase, Additional Stake Purchase",Bidvest Group Ltd/The announced the acquisition of Adcock Ingram Holdings Ltd for ZAR 12617.92M. The transaction was announced on 3/22/2013 and terminated on 4/4/2013.,ZAR,Cash and Stock,2013/4/4,2.540000,57.459999,No,Health Care,Consumer Staples,N,Friendly,South Africa,South Africa,AIP,BVT,Common Stock,Common Stock,2012,5282.286,4599.249,55895.146,133533.633,12617.89,4,Both,3,2009-04-01,2017-09-30,560,80,6600,190,57.5166666666667,5.75833333333333,3868630.2,4302291.2,89.920231340919,5.84411132453906,10626244.0,138815.919,5282.286,Large,Full (4/4),2013
7536169,M&A,2001/12/24,PNR SJ,PAP SJ,Completed,Company Takeover,Pangbourne Properties Ltd acquired Pioneer Property Fund for ZAR 281.32M. The transaction was announced on 12/24/2001 and completed on 4/8/2002.,ZAR,Stock,2002/4/8,0.000000,100.000000,No,N.A.,Real Estate,N,Friendly,South Africa,South Africa,PNR,PAP,Unit,Unit,2000,400.0570068359375,71.04199981689453,691.986023,102.794998,281.33,4,Both,2,2001-02-01,2009-03-31,200,30,3500,100,29.15,5.725,1165940.6,2903049.5,40.1626152085936,7.80047907381016,1770682.0,1092.0430298359374,400.0570068359375,Intermediate,Full (4/4),2001
7655458,AST,2002/1/18,AHH SJ,RAH SJ,Completed,Asset Sale,African Oxygen Ltd sold Afrox Healthcare Ltd to Real Africa Holdings Ltd for ZAR 94.86M. The transaction was completed on 1/18/2002.,ZAR,Cash,2002/1/18,5.400000,9.400000,No,Health Care,Consumer Discretionary,N,Friendly,South Africa,South Africa,AHH,RAH,Common Stock,Common Stock,2001,1767.56897,3087.485107,2762.701904296875,57.709999084472656,94.86,4,Both,2,2001-02-01,2009-03-31,200,30,3500,100,31.8166666666667,9.15,1360679.3,3010473.1,45.1981882847583,12.5379611113752,1584151.0,5850.187011296875,3087.485107,Large,Full (4/4),2002
76685192,INV,2013/5/2,MVS SJ,BVT SJ,Completed,Minority Purchase,Bidvest Group Ltd/The acquired a minority stake in Mvelaserve Ltd. The transaction was completed on 5/2/2013. Financial terms of the transaction are undisclosed.,ZAR,Undisclosed,2013/5/2,0.000000,34.750000,No,Industrials,Consumer Staples,N,Friendly,South Africa,South Africa,MVS,BVT,Common Stock,Common Stock,2012,2357.396,4943.383,55895.146,133533.633,,4,Both,3,2009-04-01,2017-09-30,560,80,6600,190,57.5166666666667,5.75833333333333,3868630.2,4302291.2,89.920231340919,5.84411132453906,10626244.0,138477.016,4943.383,Large,Full (4/4),2013
7703333,M&A,2002/1/31,MLN SJ,MNH SJ,Completed,"Company Takeover, Squeeze Out, Additional Stake Purchase, Tender Offer",Marlin Holdings Ltd acquired Marlin Corp Ltd for ZAR 47.89M. The transaction was announced on 1/31/2002 and completed on 4/16/2002.,ZAR,Cash,2002/4/16,68.500000,31.500000,No,Materials,Materials,N,Friendly,South Africa,South Africa,MLN,MNH,Common Stock,Common Stock,2001,,705.2999877929688,,750.2999877929688,47.89,2,Turnover only,2,2001-02-01,2009-03-31,200,30,3500,100,31.8166666666667,9.15,1360679.3,3010473.1,45.1981882847583,12.5379611113752,1584151.0,1455.5999755859375,705.2999877929688,Intermediate,Partial (2/4),2002
77239450,M&A,2013/5/17,ALT SJ,AEL SJ,Completed,"Company Takeover, Additional Stake Purchase, Tender Offer",Altron Ltd acquired Allied Technologies Ltd for ZAR 1947.13M. The transaction was announced on 5/17/2013 and completed on 8/20/2013.,ZAR,Cash or Stock,2013/8/20,61.400002,38.599998,No,Communications,Communications,N,Friendly,South Africa,South Africa,ALT,AEL,Common Stock,Common Stock,2012,4089,9576,12280,23563,1947.14,4,Both,3,2009-04-01,2017-09-30,560,80,6600,190,57.5166666666667,5.75833333333333,3868630.2,4302291.2,89.920231340919,5.84411132453906,10626244.0,33139.0,9576.0,Large,Full (4/4),2013
77501523,M&A,2013/5/29,IFH SJ,IFAHR KK,Completed,"Company Takeover, Going Private, Cross Border, Additional Stake Purchase, Tender Offer",IFA Hotels & Resorts-KPSC acquired IFA Hotels & Resorts Ltd for ZAR 6.55M. The transaction was announced on 5/29/2013 and completed on 9/10/2013.,ZAR,Cash,2013/9/10,85.000000,15.000000,No,Consumer Discretionary,Industrials,N,Friendly,South Africa,Kuwait,IFH,IFAHR,Common Stock,Common Stock,2012,578.522,54.225,402.230538,17.311038,6.55,4,Assets only,3,2009-04-01,2017-09-30,560,80,6600,190,57.5166666666667,5.75833333333333,3868630.2,4302291.2,89.920231340919,5.84411132453906,10626244.0,980.7525380000001,578.522,Intermediate,Full (4/4),2013
7863406,INV,2002/3/12,ARI SJ,AAL LN,Completed,"Cross Border, Minority Purchase",Arctic Resources Ltd sold a minority stake in African Rainbow Minerals Ltd to Anglo American PLC. The transaction was completed on 3/12/2002.,USD,Cash,2002/3/12,0.000000,34.900002,No,Materials,Materials,N,Friendly,South Africa,United Kingdom,ARI,AAL,Common Stock,Common Stock,2001,9114,2806,25529,14786,1582.76,4,Both,2,2001-02-01,2009-03-31,200,30,3500,100,31.8166666666667,9.15,1360679.3,3010473.1,45.1981882847583,12.5379611113752,1584151.0,34643.0,9114.0,Large,Full (4/4),2002
7864272,INV,2002/3/12,EXX SJ,AAL LN,Completed,"Cross Border, Minority Purchase",Anglo American PLC acquired a minority stake in Exxaro Resources Ltd. The transaction was completed on 3/12/2002.,ZAR,Undisclosed,2002/3/12,0.000000,9.600000,No,Materials,Materials,N,Friendly,South Africa,United Kingdom,EXX,AAL,Common Stock,Common Stock,2001,7244,5404,25529,14786,2399.99,4,Both,2,2001-02-01,2009-03-31,200,30,3500,100,31.8166666666667,9.15,1360679.3,3010473.1,45.1981882847583,12.5379611113752,1584151.0,32773.0,7244.0,Large,Full (4/4),2002
7884244,INV,2002/3/18,IDI SJ,2511794D CN,Completed,"Cross Border, Additional Stake Purchase, Tender Offer",Datamirror Corp acquired Idion Technology Holdings Ltd for ZAR 44.99M. The transaction was announced on 3/18/2002 and completed on 7/4/2002.,ZAR,Cash,2002/7/4,16.400000,22.200001,No,Technology,Technology,N,Hostile,South Africa,Canada,IDI,2511794D,Common Stock,Common Stock,2001,36.312134589782715,27.20068299419875,88.44499969482422,56.9109992980957,44.99,4,Assets only,2,2001-02-01,2009-03-31,200,30,3500,100,31.8166666666667,9.15,1360679.3,3010473.1,45.1981882847583,12.5379611113752,1584151.0,124.75713428460693,36.31213458978272,Small,Full (4/4),2002
7891687,M&A,2002/3/19,TDK SJ,ALE SJ,Terminated,"Company Takeover, Tender Offer",Appleton Ltd announced the acquisition of Tradek Holdings Ltd for ZAR 18.86M. The transaction was announced on 3/19/2002 and terminated on 4/16/2002.,ZAR,Cash,2002/4/16,0.000000,100.000000,No,Financials,Financials,N,Friendly,South Africa,South Africa,TDK,ALE,Common Stock,Common Stock,2001,132.18299865722656,28.32200050354004,170.6479949951172,148.28500366210938,18.86,4,Assets only,2,2001-02-01,2009-03-31,200,30,3500,100,31.8166666666667,9.15,1360679.3,3010473.1,45.1981882847583,12.5379611113752,1584151.0,302.83099365234375,132.18299865722656,Intermediate,Full (4/4),2002
79213529,M&A,2013/7/3,AIP SJ,CFR CI,Terminated,"Company Takeover, Cross Border","CFR Pharmaceuticals SA announced the acquisition of Adcock Ingram Holdings Ltd for ZAR 14062.18M. The transaction was announced on 07/03/2013 and is currently pending. PIC, the largest shareholder of the target, said on 11/06/13 it would not support the proposal because it wasn’t in the inv...",ZAR,Cash and Stock,2014/2/7,0.000000,100.000000,No,Health Care,Health Care,N,Unsolicited,South Africa,Chile,AIP,CFR,Common Stock,Common Stock,2012,5282.286,4599.249,1468.61,570.832,,4,Both,3,2009-04-01,2017-09-30,560,80,6600,190,57.5166666666667,5.75833333333333,3868630.2,4302291.2,89.920231340919,5.84411132453906,10626244.0,6750.896,5282.286,Large,Full (4/4),2013
8009198,INV,2002/3/12,EXX SJ,AAL LN,Completed,"Cross Border, Additional Stake Purchase",Anglo American PLC acquired Exxaro Resources Ltd. The transaction was announced on 3/12/2002 and completed on 4/18/2002. Financial terms of the transaction are undisclosed.,ZAR,Undisclosed,2002/4/18,9.600000,10.500000,No,Materials,Materials,N,Friendly,South Africa,United Kingdom,EXX,AAL,Common Stock,Common Stock,2001,7244,5404,25529,14786,,4,Both,2,2001-02-01,2009-03-31,200,30,3500,100,31.8166666666667,9.15,1360679.3,3010473.1,45.1981882847583,12.5379611113752,1584151.0,32773.0,7244.0,Large,Full (4/4),2002
8010768,M&A,2002/4/18,JCG SJ,JCD SJ,Completed,"Company Takeover, Additional Stake Purchase",JCI Ltd acquired JCI Gold Ltd for ZAR 684.81M. The transaction was announced on 4/18/2002 and completed on 7/16/2002.,ZAR,Cash and Stock,2002/7/16,67.500000,32.500000,No,Materials,Materials,N,Friendly,South Africa,South Africa,JCG,JCD,Common Stock,Common Stock,2001,,168.481995,1830.102051,86.128998,684.81,3,Turnover only,2,2001-02-01,2009-03-31,200,30,3500,100,31.8166666666667,9.15,1360679.3,3010473.1,45.1981882847583,12.5379611113752,1584151.0,1998.5840460000002,168.481995,Intermediate,Partial (3/4),2002
8018617,M&A,2002/4/22,BOE SJ,NED SJ,Completed,"Company Takeover, Tender Offer",Nedbank Group Ltd acquired BOE Ltd for ZAR 7933.11M. The transaction was announced on 4/22/2002 and completed on 7/11/2002.,ZAR,Cash and Stock,2002/7/11,0.000000,100.000000,No,Financials,Financials,N,Friendly,South Africa,South Africa,BOE,NED,Common Stock,Common Stock,2001,67236,9089,197665,22240,7933.13,4,Both,2,2001-02-01,2009-03-31,200,30,3500,100,31.8166666666667,9.15,1360679.3,3010473.1,45.1981882847583,12.5379611113752,1584151.0,264901.0,67236.0,Large,Full (4/4),2002
