Action ID,Deal Type,Announce Date,Deal Status,Deal Attributes,Deal Description,Currency of Deal,Payment Type,Completion/Termination Date,Announced Premium,Percent Owned,Percent Sought,Has Contingency Payment,Target Industry Sector,Acquirer Industry Sector,Adviser Fees Disclosed,Acquirer Legal Adviser,Acquirer Financial Adviser,Nature of Bid,Target Country/Region,Acquirer Country/Region,Target Total Assets Source,Acquirer Total Assets Source,Target Revenue Source,Acquirer Revenue Source,Target Total Assets,Target Revenue,Acquirer Total Assets,Acquirer Revenue,Regime No.,Regime Start,Regime End,Intermediate Combined (R'm),Intermediate Target (R'm),Large Combined (R'm),Large Target (R'm),CPI Index (Dec 2024=100),CPI YoY %,Nominal GDP (R million),"Real GDP (R million, 2015 prices)","GDP Deflator (Index, 2015=100)",GDP Deflator YoY %,Market Capitalisation (R million),Classification,Year,Data Completeness,"Combined Limb Value (best of 4 routes, R'm)","Target Limb Value (max of assets/turnover, R'm)",Ownership Type,Attr: Company Takeover,Attr: Additional Stake Purchase,Attr: Cross Border,Attr: Minority Purchase,Attr: Tender Offer,Attr: Majority Purchase,Attr: Private Equity,Attr: Mandatory Offer,Attr: Private Placement,Attr: Squeeze Out,Attr: PE Buyout,Attr: Competing Bid,Attr: PE Seller,Attr: Option Agreement,Attr: Going Private,Attr: PE Exit,Attr: Government Privatization,Attr: Reverse Merger,Attr: Recapitalization,Attr: Asset Sale,Attr: Bankruptcy/Liquidation,Attr: Private Equity Related,Attr: Any Stake-Change Type Tagged,Attr: Formal Offer Process (Tender/Mandatory/Squeeze Out)
197058673,M&A,2019/7/10,Withdrawn,Company Takeover,Emira Property Fund Ltd announced the acquisition of SA Corporate Real Estate Ltd for ZAR 13443.93M.,ZAR,Stock,2019/8/6,19.35,0.000000,100.000000,No,Real Estate,Real Estate,N,,,Friendly,South Africa,South Africa,Point-in-time,Point-in-time,Point-in-time,Point-in-time,20396.007,2309.524,15170.678,1828.871,4,2017-10-01,2026-04-30,600,100,6600,190,77.8,4.14166666666667,5625206.5,4583667.1,122.722841281384,4.61352417603231,17459094.0,Large,2019,Full (4/4),35566.685,20396.007,Public,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
197508784,M&A,2019/2/28,Completed,"Cross Border, Majority Purchase",One August Holdings Pty Ltd sold Cartrack Holdings Ltd to Karooooo Ltd for ZAR 2748.48M. The transaction was announced on 2/28/2019 and completed on 7/17/2019.,ZAR,Cash,2019/7/17,,0.000000,68.169998,No,Technology,Technology,N,,,Friendly,South Africa,Singapore,Point-in-time,Point-in-time,Point-in-time,Point-in-time,1077.75,1324.245,1077.75,1324.245,4,2017-10-01,2026-04-30,600,100,6600,190,77.8,4.14166666666667,5625206.5,4583667.1,122.722841281384,4.61352417603231,17459094.0,Intermediate,2019,Full (4/4),2648.49,1324.245,Public,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
197510548,M&A,2019/7/18,Completed,"Mandatory Offer, Company Takeover, Cross Border, Additional Stake Purchase, Tender Offer",Karooooo Ltd acquired Cartrack Holdings Ltd for ZAR 0.40M. The transaction was announced on 7/18/2019 and completed on 10/7/2019.,ZAR,Cash,2019/10/7,-25.46,68.169998,0.010000,No,Technology,Technology,N,,,Friendly,South Africa,Singapore,Point-in-time,Point-in-time,Point-in-time,Point-in-time,1077.75,1324.245,1077.75,1324.245,4,2017-10-01,2026-04-30,600,100,6600,190,77.8,4.14166666666667,5625206.5,4583667.1,122.722841281384,4.61352417603231,17459094.0,Intermediate,2019,Full (4/4),2648.49,1324.245,Public,True,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
197529088,M&A,2019/7/19,Completed,"Company Takeover, Cross Border",PepsiCo Inc acquired Pioneer Foods Group Ltd for ZAR 25951.62M. The transaction was announced on 7/19/2019 and completed on 3/24/2020.,ZAR,Cash,2020/3/24,56.78,0.000000,100.000000,No,Consumer Staples,Consumer Staples,N,Bowman Gilfillan/Davis Polk/Freshfields,Centerview/JP Morgan/UBS,Friendly,South Africa,United States,Point-in-time,Point-in-time,Point-in-time,Point-in-time,14541.072,20151.853,77648.0,64661.0,4,2017-10-01,2026-04-30,600,100,6600,190,77.8,4.14166666666667,5625206.5,4583667.1,122.722841281384,4.61352417603231,17459094.0,Large,2019,Full (4/4),97799.853,20151.853,Public,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
19783297,M&A,2005/11/3,Completed,"Company Takeover, Cross Border",Vodafone Group PLC acquired VenFin Pty Ltd for ZAR 20830.38M. The transaction was announced on 11/3/2005 and completed on 4/18/2006.,ZAR,Cash,2006/4/18,41.69,0.000000,100.000000,No,Financials,Communications,N,Linklaters,UBS,Friendly,South Africa,United Kingdom,Point-in-time,Point-in-time,Point-in-time,Point-in-time,7194.0,0.0,220252.11300000004,47129.80723702293,2,2001-02-01,2009-03-31,200,30,3500,100,35.275,3.4,1837001.4,3411409.9,53.8487444736559,5.5970108718677,3586112.0,Large,2005,Full (4/4),227446.11300000004,7194.0,Public,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
197997722,M&A,2019/7/26,Terminated,Company Takeover,Dipula Properties Ltd announced the acquisition of SA Corporate Real Estate Ltd for ZAR 15113.00M. The transaction was announced on 7/26/2019 and terminated on 8/5/2019.,ZAR,Stock,2019/8/5,,0.000000,100.000000,No,Real Estate,Real Estate,N,Werksmans,,Friendly,South Africa,South Africa,Point-in-time,Point-in-time,Point-in-time,Point-in-time,20396.007,2309.524,9273.384,1102.598,4,2017-10-01,2026-04-30,600,100,6600,190,77.8,4.14166666666667,5625206.5,4583667.1,122.722841281384,4.61352417603231,17459094.0,Large,2019,Full (4/4),29669.391000000003,20396.007,Public,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
198715135,M&A,2019/8/6,Withdrawn,Company Takeover,Delta Property Fund Ltd announced the acquisition of Rebosis Property Fund Ltd for ZAR 9921.07M.,ZAR,Undisclosed,2020/2/6,,0.000000,100.000000,No,Real Estate,Real Estate,N,,PSG Group Ltd,Friendly,South Africa,South Africa,Point-in-time,Point-in-time,Point-in-time,Point-in-time,21654.693,2261.439,12435.281,1584.34,4,2017-10-01,2026-04-30,600,100,6600,190,77.8,4.14166666666667,5625206.5,4583667.1,122.722841281384,4.61352417603231,17459094.0,Large,2019,Full (4/4),34089.974,21654.693,Public,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
198733327,INV,2019/8/6,Completed,"Cross Border, Minority Purchase",A consortium led by Coronation Fund Managers Ltd sold a minority stake in African Phoenix Investments Ltd to Zarclear Holdings Ltd. The transaction was completed on 8/6/2019.,ZAR,Cash,2019/8/6,,0.000000,21.469999,No,Financials,Financials,N,,,Friendly,South Africa,South Africa,Point-in-time,Point-in-time,Point-in-time,Point-in-time,2070.692,230.862,1223.105,-37.18,4,2017-10-01,2026-04-30,600,100,6600,190,77.8,4.14166666666667,5625206.5,4583667.1,122.722841281384,4.61352417603231,17459094.0,Intermediate,2019,Full (4/4),3293.797,2070.692,Public,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
198817799,INV,2019/8/7,Completed,Minority Purchase,Investec Ltd acquired a minority stake in SA Corporate Real Estate Ltd. The transaction was completed on 8/7/2019. Financial terms of the transaction are undisclosed.,ZAR,Undisclosed,2019/8/7,,0.000000,5.077600,No,Real Estate,Financials,N,,,Friendly,South Africa,South Africa,Point-in-time,Point-in-time,Point-in-time,Point-in-time,20396.007,2309.524,57616.844,4309.538,4,2017-10-01,2026-04-30,600,100,6600,190,77.8,4.14166666666667,5625206.5,4583667.1,122.722841281384,4.61352417603231,17459094.0,Large,2019,Full (4/4),78012.851,20396.007,Public,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
199890169,INV,2019/8/27,Completed,"Cross Border, Minority Purchase",Silchester International Investors LLP acquired a minority stake in Barloworld Ltd. The transaction was completed on 8/27/2019. Financial terms of the transaction are undisclosed.,ZAR,Undisclosed,2019/8/27,,0.000000,10.090000,No,Consumer Discretionary,Financials,N,,,Friendly,South Africa,United Kingdom,Point-in-time,Point-in-time,Point-in-time,Point-in-time,49259.0,60094.0,100.638483833,224.9717369260925,4,2017-10-01,2026-04-30,600,100,6600,190,77.8,4.14166666666667,5625206.5,4583667.1,122.722841281384,4.61352417603231,17459094.0,Large,2019,Full (4/4),60318.97173692609,60094.0,Public,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
20092031,INV,2005/11/9,Completed,"Additional Stake Purchase, Tender Offer",Assore Ltd acquired Assmang Ltd for ZAR 369.01M. The transaction was announced on 11/9/2005 and completed on 8/31/2006.,ZAR,Cash,2006/8/31,3.58,46.000000,4.000000,No,Materials,Materials,N,,,Friendly,South Africa,South Africa,Point-in-time,Point-in-time,Point-in-time,Point-in-time,4226.59716796875,3323.89404296875,2557.914,2228.091,2,2001-02-01,2009-03-31,200,30,3500,100,35.275,3.4,1837001.4,3411409.9,53.8487444736559,5.5970108718677,3586112.0,Large,2005,Full (4/4),6784.511167968751,4226.59716796875,Public,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
20119569,INV,2005/12/8,Completed,Minority Purchase,Vunani Ltd acquired a minority stake in Peregrine Holdings Ltd. The transaction was completed on 12/8/2005.,ZAR,Cash,2005/12/8,,0.000000,13.000000,No,Financials,Financials,N,,,Friendly,South Africa,South Africa,Point-in-time,MA-screen (current/latest),Point-in-time,MA-screen (current/latest),1897.465,390.549,1989.22,808.796,2,2001-02-01,2009-03-31,200,30,3500,100,35.275,3.4,1837001.4,3411409.9,53.8487444736559,5.5970108718677,3586112.0,Large,2005,Full (4/4),3886.685,1897.465,Public,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
202763261,M&A,2019/10/8,Withdrawn,"Company Takeover, Cross Border, Minority Purchase",Telkom SA SOC Ltd announced the acquisition of a minority stake in Cell C Ltd. Financial terms of the transaction are undisclosed.,ZAR,Undisclosed,2019/11/29,,0.000000,0.000000,No,Communications,Communications,N,,,Friendly,South Africa,South Africa,Point-in-time,Point-in-time,Point-in-time,Point-in-time,1556.6024544,1008.8388963383144,50341.0,39661.0,4,2017-10-01,2026-04-30,600,100,6600,190,77.8,4.14166666666667,5625206.5,4583667.1,122.722841281384,4.61352417603231,17459094.0,Large,2019,Full (4/4),51897.6024544,1556.6024544,Private,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
203953951,INV,2019/10/28,Completed,"Cross Border, Minority Purchase",Absa Group Ltd sold a minority stake in Edcon Holdings Ltd to BNP Paribas SA. The transaction was announced on 10/28/2019 and completed on 2/1/2020. Financial terms of the transaction are undisclosed.,ZAR,Undisclosed,2020/2/1,,0.000000,0.000000,No,Consumer Discretionary,Financials,N,,,Friendly,South Africa,France,MA-screen (current/latest),Point-in-time,MA-screen (current/latest),Point-in-time,20809.0,25343.0,2040836.0,60895.0,4,2017-10-01,2026-04-30,600,100,6600,190,77.8,4.14166666666667,5625206.5,4583667.1,122.722841281384,4.61352417603231,17459094.0,Large,2019,Full (4/4),2066179.0,25343.0,Private,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
205954792,INV,2019/11/28,Completed,"Cross Border, Minority Purchase",Steinhoff International Holdings NV sold a minority stake in Unitrans Ltd/South Africa to Marsh & McLennan Cos Inc. The transaction was announced on 11/28/2019 and completed on 6/30/2020. Financial terms of the transaction are undisclosed.,EUR,Undisclosed,2020/6/30,,0.000000,25.100000,No,Industrials,Financials,N,,,Friendly,South Africa,United States,MA-screen (current/latest),Point-in-time,MA-screen (current/latest),Point-in-time,5078.01,13401.2,21578.0,14950.0,4,2017-10-01,2026-04-30,600,100,6600,190,77.8,4.14166666666667,5625206.5,4583667.1,122.722841281384,4.61352417603231,17459094.0,Large,2019,Full (4/4),34979.2,13401.2,Public,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
206268370,M&A,2019/12/3,Withdrawn,Company Takeover,African Phoenix Investments Ltd announced the acquisition of Zarclear Holdings Ltd for ZAR 994.69M.,ZAR,Cash,2019/12/3,,0.000000,100.000000,No,Financials,Financials,N,,,Friendly,South Africa,South Africa,Point-in-time,Point-in-time,Point-in-time,Point-in-time,1223.105,-37.18,2070.692,230.862,4,2017-10-01,2026-04-30,600,100,6600,190,77.8,4.14166666666667,5625206.5,4583667.1,122.722841281384,4.61352417603231,17459094.0,Intermediate,2019,Full (4/4),3293.797,1223.105,Public,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
20648054,M&A,2006/1/31,Completed,Company Takeover,Astrapak Ltd acquired Alex White Holdings Ltd for ZAR 98.52M. The transaction was completed on 1/31/2006.,ZAR,Cash,2006/1/31,35.02,0.000000,100.000000,No,Industrials,Materials,N,,,Friendly,South Africa,South Africa,Point-in-time,Point-in-time,Point-in-time,Point-in-time,105.84500122070312,125.75399780273438,1112.528,1650.227,2,2001-02-01,2009-03-31,200,30,3500,100,36.9166666666667,4.64166666666667,2057593.9,3602578.7,57.114474695584,6.06463577535368,5041515.0,Intermediate,2006,Full (4/4),1775.9809978027345,125.75399780273438,Public,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
20665891,M&A,2006/2/1,Completed,"Company Takeover, Additional Stake Purchase",Speciality Glass Holdings Pty Ltd sold Consol Glass Pty Ltd to Consol Ltd for ZAR 71.20M. The transaction was completed on 2/1/2006.,ZAR,Cash,2006/2/1,,73.400002,26.600000,No,Materials,Materials,N,Taback & Assoc,Standard Bank of,Friendly,South Africa,South Africa,MA-screen (current/latest),Point-in-time,MA-screen (current/latest),Point-in-time,8889.5,4188.7,2041.9000244140625,2245.699951171875,2,2001-02-01,2009-03-31,200,30,3500,100,36.9166666666667,4.64166666666667,2057593.9,3602578.7,57.114474695584,6.06463577535368,5041515.0,Large,2006,Full (4/4),11135.199951171875,8889.5,Private,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
20756662,M&A,2006/2/9,Completed,Company Takeover,Lesaka Technologies Inc acquired Prism Holdings Ltd/South Africa for ZAR 613.65M. The transaction was announced on 2/9/2006 and completed on 7/4/2006.,ZAR,Cash,2006/7/4,20.30,0.000000,100.000000,No,Technology,Financials,N,,Morgan Stanley,Friendly,South Africa,South Africa,Point-in-time,Point-in-time,Point-in-time,Point-in-time,186.350998,301.06601,181.754,176.29,2,2001-02-01,2009-03-31,200,30,3500,100,36.9166666666667,4.64166666666667,2057593.9,3602578.7,57.114474695584,6.06463577535368,5041515.0,Intermediate,2006,Full (4/4),482.82001,301.06601,Public,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
20787807,M&A,2006/2/14,Completed,Company Takeover,PSG Group Ltd acquired Arch Equity Ltd for ZAR 897.80M. The transaction was announced on 2/14/2006 and completed on 8/15/2006.,ZAR,Stock,2006/8/15,16.57,0.000000,100.000000,No,Financials,Financials,N,,,Friendly,South Africa,South Africa,Point-in-time,Point-in-time,Point-in-time,Point-in-time,313.3349914550781,84.43399810791016,2793.832,468.459,2,2001-02-01,2009-03-31,200,30,3500,100,36.9166666666667,4.64166666666667,2057593.9,3602578.7,57.114474695584,6.06463577535368,5041515.0,Intermediate,2006,Full (4/4),3107.166991455078,313.3349914550781,Public,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
20799112,M&A,2006/2/15,Completed,"Cross Border, Majority Purchase",Eastern Platinum Ltd acquired Barplats Investments Pty Ltd for CAD 509.19M. The transaction was announced on 2/15/2006 and completed on 5/2/2006.,CAD,Cash and Stock,2006/5/2,,0.000000,69.900002,No,Materials,Materials,N,,Canaccord Adams,Friendly,South Africa,Canada,Point-in-time,Point-in-time,Point-in-time,Point-in-time,438.3410034179688,40.17699813842773,70.6325643408,0.0,2,2001-02-01,2009-03-31,200,30,3500,100,36.9166666666667,4.64166666666667,2057593.9,3602578.7,57.114474695584,6.06463577535368,5041515.0,Intermediate,2006,Full (4/4),508.9735677587688,438.3410034179688,Public,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
20824306,M&A,2005/12/9,Completed,"Company Takeover, Additional Stake Purchase, Tender Offer",Vukile Property Fund Ltd acquired MICC Property Income Fund Ltd for ZAR 148.07M. The transaction was announced on 12/9/2005 and completed on 4/3/2007.,ZAR,Cash,2007/4/3,-1.74,75.000000,25.000000,No,Real Estate,Real Estate,N,,Bridge Cap Advis,Friendly,South Africa,South Africa,Point-in-time,MA-screen (current/latest),Point-in-time,MA-screen (current/latest),969.135986,165.384003,64436.0,5890.0,2,2001-02-01,2009-03-31,200,30,3500,100,35.275,3.4,1837001.4,3411409.9,53.8487444736559,5.5970108718677,3586112.0,Large,2005,Full (4/4),65405.135986,969.135986,Public,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
20838988,BUY,2005/11/8,Terminated,,,ZAR,,2005/12/15,-14.08,0.000000,0.000000,,Consumer Discretionary,Consumer Discretionary,N,MJ King Inc,Java Capital,,South Africa,,MA-screen (current/latest),MA-screen (current/latest),MA-screen (current/latest),MA-screen (current/latest),111.512,402.753,111.512,402.753,2,2001-02-01,2009-03-31,200,30,3500,100,35.275,3.4,1837001.4,3411409.9,53.8487444736559,5.5970108718677,3586112.0,Intermediate,2005,Full (4/4),805.506,402.753,Public,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
20839044,INV,2005/12/15,Completed,"Additional Stake Purchase, Tender Offer",Mineworkers Investment Co acquired Mathomo Group Ltd for ZAR 2.40M. The transaction was announced on 12/15/2005 and completed on 2/17/2006.,ZAR,Cash,2006/2/17,45.98,58.500000,8.600000,No,Consumer Discretionary,Financials,N,,,Friendly,South Africa,South Africa,MA-screen (current/latest),MA-screen (current/latest),MA-screen (current/latest),MA-screen (current/latest),111.512,402.753,9932.2,2540.4,2,2001-02-01,2009-03-31,200,30,3500,100,35.275,3.4,1837001.4,3411409.9,53.8487444736559,5.5970108718677,3586112.0,Large,2005,Full (4/4),10334.953000000001,402.753,Public,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
20889032,M&A,2006/2/24,Terminated,"Competing Bid, Company Takeover",Allied Technologies Ltd announced the acquisition of Prism Holdings Ltd/South Africa for ZAR 633.97M. The transaction was announced on 2/24/2006 and terminated on 3/10/2006.,ZAR,Cash,2006/3/10,22.11,0.000000,100.000000,No,Technology,Communications,N,,Investec Bank/Merchantec Int,Hostile,South Africa,South Africa,Point-in-time,Point-in-time,Point-in-time,Point-in-time,186.350998,301.06601,2781.0,5552.0,2,2001-02-01,2009-03-31,200,30,3500,100,36.9166666666667,4.64166666666667,2057593.9,3602578.7,57.114474695584,6.06463577535368,5041515.0,Large,2006,Full (4/4),5853.0660100000005,301.06601,Public,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
20906102,M&A,2006/2/27,Completed,"Company Takeover, Additional Stake Purchase",Growthpoint Properties Ltd acquired Metboard Properties Ltd for ZAR 2225.14M. The transaction was announced on 2/27/2006 and completed on 8/21/2006.,ZAR,Stock,2006/8/21,10.69,17.600000,82.400002,No,Real Estate,Real Estate,N,Jowell Glyn Mara,Investec Bank,Friendly,South Africa,South Africa,Point-in-time,MA-screen (current/latest),Point-in-time,MA-screen (current/latest),1887.2490234375,240.97999572753903,154425.0,12896.0,2,2001-02-01,2009-03-31,200,30,3500,100,36.9166666666667,4.64166666666667,2057593.9,3602578.7,57.114474695584,6.06463577535368,5041515.0,Large,2006,Full (4/4),156312.2490234375,1887.2490234375,Public,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
21033051,M&A,2006/3/8,Completed,"Majority Purchase, Bankruptcy/Liquidation",Trematon Capital Investments Ltd acquired Ingenuity Property Investments Ltd for ZAR 4.20M. The transaction was completed on 03/08/2006.,ZAR,Cash,2006/3/8,,0.000000,55.599998,No,Real Estate,Financials,N,,,Friendly,South Africa,South Africa,MA-screen (current/latest),Point-in-time,MA-screen (current/latest),Point-in-time,3969.21,468.379,116.415919,-0.905447,2,2001-02-01,2009-03-31,200,30,3500,100,36.9166666666667,4.64166666666667,2057593.9,3602578.7,57.114474695584,6.06463577535368,5041515.0,Large,2006,Full (4/4),4085.625919,3969.21,Public,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
21033163,INV,2006/3/8,Completed,"Additional Stake Purchase, Bankruptcy/Liquidation, Tender Offer, Minority Purchase",Trematon Capital Investments Ltd acquired minority stake in Ingenuity Property Investments Ltd. The transaction was announced on 03/08/2006 and completed on 12/31/2006.,ZAR,Cash,2006/12/31,,55.599998,20.200001,No,Real Estate,Financials,N,,,Friendly,South Africa,South Africa,MA-screen (current/latest),Point-in-time,MA-screen (current/latest),Point-in-time,3969.21,468.379,116.415919,-0.905447,2,2001-02-01,2009-03-31,200,30,3500,100,36.9166666666667,4.64166666666667,2057593.9,3602578.7,57.114474695584,6.06463577535368,5041515.0,Large,2006,Full (4/4),4085.625919,3969.21,Public,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True
21046168,INV,2006/3/9,Completed,"Minority Purchase, Additional Stake Purchase",Harmony Gold Mining Co Ltd acquired a minority stake in Gold Fields Operations Ltd. The transaction was completed on 3/9/2006.,ZAR,Cash,2006/3/9,12.71,4.700000,24.500000,No,Materials,Materials,N,,Rand Merchant Bk,Friendly,South Africa,South Africa,Point-in-time,Point-in-time,Point-in-time,Point-in-time,5438.8,660.9,33815.0,7822.0,2,2001-02-01,2009-03-31,200,30,3500,100,36.9166666666667,4.64166666666667,2057593.9,3602578.7,57.114474695584,6.06463577535368,5041515.0,Large,2006,Full (4/4),39253.8,5438.8,Public,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
211393870,M&A,2020/3/4,Completed,"Company Takeover, Additional Stake Purchase",Hosken Consolidated Investments Ltd acquired Niveus Investments Ltd for ZAR 134.04M. The transaction was announced on 3/4/2020 and completed on 5/26/2020.,ZAR,Cash,2020/5/26,-0.64,51.660000,46.869999,No,Consumer Discretionary,Consumer Discretionary,N,Edward Nathan,Investec,Friendly,South Africa,South Africa,Point-in-time,Point-in-time,Point-in-time,Point-in-time,571.165,18.398,72586.906,24066.093,4,2017-10-01,2026-04-30,600,100,6600,190,80.3583333333333,3.28333333333333,5562760.3,4300904.4,129.339315237977,5.3913956746017,17874362.0,Large,2020,Full (4/4),73158.071,571.165,Public,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
21160651,M&A,2006/3/22,Terminated,Company Takeover,Telkom SA SOC Ltd announced the acquisition of Business Connexion Group Ltd for ZAR 1763.29M. The transaction was announced on 3/22/2006 and terminated on 6/28/2007.,ZAR,Cash,2007/6/28,18.28,0.000000,100.000000,No,Technology,Communications,N,Werksmans,UBS,Unsolicited,South Africa,South Africa,Point-in-time,Point-in-time,Point-in-time,Point-in-time,2388.595,2816.132,57583.0,43117.0,2,2001-02-01,2009-03-31,200,30,3500,100,36.9166666666667,4.64166666666667,2057593.9,3602578.7,57.114474695584,6.06463577535368,5041515.0,Large,2006,Full (4/4),60399.132,2816.132,Public,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
211703503,BUY,2020/3/9,Completed,,,ZAr,,2020/3/20,3.94,0.000000,0.000000,,Technology,Technology,N,,,,South Africa,,Point-in-time,Point-in-time,Point-in-time,Point-in-time,321.348463,588.414409,321.348463,588.414409,4,2017-10-01,2026-04-30,600,100,6600,190,80.3583333333333,3.28333333333333,5562760.3,4300904.4,129.339315237977,5.3913956746017,17874362.0,Intermediate,2020,Full (4/4),1176.828818,588.414409,Public,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
21230909,M&A,2006/3/27,Completed,Majority Purchase,Sun International Ltd/South Africa acquired Real Africa Holdings Ltd for ZAR 1108.04M. The transaction was announced on 3/27/2006 and completed on 9/19/2006.,ZAR,Cash,2006/9/19,9.28,2.200000,58.099998,No,Consumer Discretionary,Consumer Discretionary,N,,,Friendly,South Africa,South Africa,Point-in-time,Point-in-time,Point-in-time,Point-in-time,2067.968994140625,123.95500183105467,7557.589,5139.552,2,2001-02-01,2009-03-31,200,30,3500,100,36.9166666666667,4.64166666666667,2057593.9,3602578.7,57.114474695584,6.06463577535368,5041515.0,Large,2006,Full (4/4),9625.557994140625,2067.968994140625,Public,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
212614820,INV,2020/3/26,Completed,Additional Stake Purchase,Zarclear Holdings Ltd acquired African Phoenix Investments Ltd for ZAR 11.39M. The transaction was completed on 3/26/2020.,ZAR,Cash,2020/3/26,1.20,21.400000,2.100000,No,Financials,Financials,N,,,Friendly,South Africa,South Africa,Point-in-time,Point-in-time,Point-in-time,Point-in-time,1400.323,102.993,1275.221,142.079,4,2017-10-01,2026-04-30,600,100,6600,190,80.3583333333333,3.28333333333333,5562760.3,4300904.4,129.339315237977,5.3913956746017,17874362.0,Intermediate,2020,Full (4/4),2675.544,1400.323,Public,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
21390231,INV,2006/4/11,Completed,"Cross Border, Minority Purchase",Lonrho Ltd acquired a minority stake in Lucapa Diamond Co Ltd. The transaction was announced on 4/11/2006 and completed on 6/30/2006.,GBP,Cash,2006/6/30,,0.000000,17.000000,No,Materials,Consumer Staples,N,,,Friendly,South Africa,United Kingdom,MA-screen (current/latest),Point-in-time,MA-screen (current/latest),Point-in-time,790.82,127.839,25.0,1.0,2,2001-02-01,2009-03-31,200,30,3500,100,36.9166666666667,4.64166666666667,2057593.9,3602578.7,57.114474695584,6.06463577535368,5041515.0,Intermediate,2006,Full (4/4),815.82,790.82,Public,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
215811483,M&A,2020/8/4,Completed,"Company Takeover, Tender Offer",Afrimat Ltd acquired Unicorn Capital Partners Ltd for ZAR 418.91M. The transaction was announced on 8/4/2020 and completed on 12/15/2020.,ZAR,Stock,2020/12/15,4.40,0.000000,100.000000,No,Materials,Materials,N,,,Friendly,South Africa,South Africa,Point-in-time,Point-in-time,Point-in-time,Point-in-time,1346.566,1001.445,2687.012,2966.399,4,2017-10-01,2026-04-30,600,100,6600,190,80.3583333333333,3.28333333333333,5562760.3,4300904.4,129.339315237977,5.3913956746017,17874362.0,Intermediate,2020,Full (4/4),4312.965,1346.566,Public,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
